Datetime,Open,High,Low,Close,Volume
2025-06-26 09:50:00,,,,,
2025-06-26 09:55:00,152.45,152.45,152.45,152.45,2.0
2025-06-26 10:05:00,152.45,152.45,152.43,152.43,9.0
2025-06-26 10:10:00,152.43,152.45,152.43,152.45,2.0
2025-06-26 10:15:00,152.45,152.45,152.45,152.45,1.0
2025-06-26 10:20:00,152.45,152.45,152.45,152.45,1.0
2025-06-26 10:25:00,152.45,152.45,152.45,152.45,7.0
2025-06-26 10:30:00,152.47,152.54,152.47,152.51,61.0
2025-06-26 10:35:00,152.52,152.56,152.52,152.56,7.0
2025-06-26 10:40:00,152.55,152.55,152.55,152.55,10.0
2025-06-26 10:45:00,152.55,152.55,152.55,152.55,3.0
2025-06-26 10:50:00,152.55,152.57,152.55,152.57,17.0
2025-06-26 10:55:00,152.57,152.57,152.57,152.57,2.0
2025-06-26 11:00:00,152.59,152.59,152.58,152.59,8.0
2025-06-26 11:05:00,152.57,152.57,152.24,152.45,575.0
2025-06-26 11:10:00,152.53,152.53,152.53,152.53,1.0
2025-06-26 11:15:00,152.53,152.53,152.46,152.52,14.0
2025-06-26 11:20:00,152.53,152.53,152.47,152.47,4.0
2025-06-26 11:25:00,152.48,152.52,152.46,152.46,5.0
2025-06-26 11:30:00,152.46,152.46,152.44,152.44,4.0
2025-06-26 11:35:00,152.45,152.45,152.45,152.45,3.0
2025-06-26 11:40:00,152.52,152.52,152.43,152.44,6.0
2025-06-26 11:45:00,152.43,152.54,152.38,152.52,300.0
2025-06-26 11:50:00,152.44,152.44,152.41,152.41,3.0
2025-06-26 11:55:00,152.52,152.53,152.44,152.5,116.0
2025-06-26 12:00:00,152.52,152.52,152.39,152.39,35.0
2025-06-26 12:05:00,152.9988,152.9988,152.0112,152.7382,509.0
2025-06-26 12:10:00,152.39,152.73,152.31,152.73,428.0
2025-06-26 12:15:00,152.46,152.46,152.46,152.46,1.0
2025-06-26 12:20:00,152.46,152.46,152.37,152.37,8.0
2025-06-26 12:25:00,152.37,152.37,152.37,152.37,1.0
2025-06-26 12:30:00,152.4,152.53,152.37,152.53,530.0
2025-06-26 12:35:00,152.53,152.53,152.29,152.29,113.0
2025-06-26 12:40:00,152.32,152.47,152.32,152.47,76.0
2025-06-26 12:45:00,152.2132,152.48,152.2132,152.47,34.0
2025-06-26 12:50:00,152.51,152.73,152.41,152.41,50.0
2025-06-26 12:55:00,152.51,152.51,152.51,152.51,1.0
2025-06-26 13:00:00,152.51,152.54,152.51,152.51,64.0
2025-06-26 13:05:00,152.56,152.56,152.51,152.52,36.0
2025-06-26 13:10:00,152.51,152.51,152.2,152.38,115.0
2025-06-26 13:15:00,152.73,152.73,152.73,152.73,1.0
2025-06-26 13:20:00,152.629,152.629,152.47,152.47,101.0
2025-06-26 13:25:00,152.38,152.46,152.36,152.46,6.0
2025-06-26 13:30:00,152.41,152.99,152.41,152.89,1643.0
2025-06-26 13:35:00,152.9,153.24,152.4,153.1599,206345.0
2025-06-26 13:40:00,153.18,153.2193,152.7,153.11,138231.0
2025-06-26 13:45:00,153.07,153.22,152.91,153.03,58494.0
2025-06-26 13:50:00,153.045,153.1,152.85,152.883,50209.0
2025-06-26 13:55:00,152.865,153.06,152.81,152.85,68487.0
2025-06-26 14:00:00,152.86,152.934,152.6204,152.6204,100069.0
2025-06-26 14:05:00,152.62,152.8426,152.42,152.5,44080.0
2025-06-26 14:10:00,152.46,152.5979,152.39,152.465,41330.0
2025-06-26 14:15:00,152.48,152.53,152.3601,152.495,52500.0
2025-06-26 14:20:00,152.495,152.53,152.2012,152.281,72947.0
2025-06-26 14:25:00,152.31,152.3852,152.17,152.3306,63957.0
2025-06-26 14:30:00,152.35,152.49,152.21,152.49,105426.0
2025-06-26 14:35:00,152.49,152.63,152.2981,152.6,77372.0
2025-06-26 14:40:00,152.605,152.78,152.498,152.7478,56842.0
2025-06-26 14:45:00,152.73,152.88,152.583,152.79,56816.0
2025-06-26 14:50:00,152.7962,152.83,152.63,152.7205,39064.0
2025-06-26 14:55:00,152.715,152.763,152.6,152.66,34087.0
2025-06-26 15:00:00,152.66,152.83,152.6303,152.825,56714.0
2025-06-26 15:05:00,152.81,153.01,152.7272,152.9501,86472.0
2025-06-26 15:10:00,152.975,153.0085,152.84,152.85,43210.0
2025-06-26 15:15:00,152.85,152.933,152.7301,152.7488,36897.0
2025-06-26 15:20:00,152.76,152.8644,152.5403,152.59,49425.0
2025-06-26 15:25:00,152.605,152.6893,152.5,152.5805,41350.0
2025-06-26 15:30:00,152.5988,152.63,152.41,152.58,52556.0
2025-06-26 15:35:00,152.57,152.58,152.4,152.49,69265.0
2025-06-26 15:40:00,152.49,152.52,152.38,152.46,60774.0
2025-06-26 15:45:00,152.46,152.62,152.38,152.6174,64693.0
2025-06-26 15:50:00,152.62,152.62,152.33,152.35,82283.0
2025-06-26 15:55:00,152.36,152.5089,152.3412,152.3976,39771.0
